"player_id","season","player_display_name","games","sacks_suffered_pg","sack_yards_lost_pg","sack_fumbles_pg","sack_fumbles_lost_pg","carries_pg","rushing_yards_pg","rushing_tds_pg","rushing_fumbles_pg","rushing_fumbles_lost_pg","rushing_first_downs_pg","rushing_epa_pg","rushing_2pt_conversions_pg","receptions_pg","targets_pg","receiving_yards_pg","receiving_tds_pg","receiving_fumbles_pg","receiving_fumbles_lost_pg","receiving_air_yards_pg","receiving_yards_after_catch_pg","receiving_first_downs_pg","receiving_epa_pg","receiving_2pt_conversions_pg","racr_pg","target_share_pg","air_yards_share_pg","wopr_pg","fumble_recovery_own_pg","fumble_recovery_yards_own_pg","fumble_recovery_tds_pg","penalties_pg","penalty_yards_pg","target_season","target_fp_ppr","target_games"
"00-0005091",2005,"Kevin Faulk",8,0,0,0,0,6.375,18,0,0.125,0.125,0.625,-2.04691834692168,0,3.625,0,32.5,0,0.25,0.125,0,0,1.625,1.52049771064618,0,0,NA,NA,NA,0.125,0.125,0,0.125,1.25,2006,7.26,15
"00-0005091",2006,"Kevin Faulk",15,0,0,0,0,1.66666666666667,8.2,0.0666666666666667,0,0,0.4,-0.0846051769961679,0,2.86666666666667,0,23.7333333333333,0.133333333333333,0,0,0,16.0666666666667,1,1.31586502188715,0,0,NA,0,NA,0.0666666666666667,0.0666666666666667,0,0,0,2007,7.38125,16
"00-0005091",2007,"Kevin Faulk",16,0,0,0,0,3.9375,16.75,0,0,0,0.9375,-0.156649514384169,0,2.9375,0,23.9375,0.0625,0.0625,0,0,21.125,1.25,1.56191064201459,0,0,NA,0,NA,0,0,0,0.0625,0.625,2008,12.8813333333333,15
"00-0005091",2008,"Kevin Faulk",15,0,0,0,0,5.53333333333333,33.8,0.2,0,0,1.6,1.16147517177559,0,3.86666666666667,0,32.4,0.2,0,0,0,30.5333333333333,1.53333333333333,2.0181135739252,0,0,0,0,0,0,0,0,0,0,2009,7.90666666666667,15
"00-0005091",2009,"Kevin Faulk",15,0,0,0,0,4.13333333333333,22.3333333333333,0.133333333333333,0,0,1.26666666666667,0.256041708736148,0,2.46666666666667,3.53333333333333,20.0666666666667,0.0666666666666667,0,0,4.66666666666667,18.6666666666667,0.866666666666667,0.152200872018319,0,1.38311276025562,0.0929249041380416,0.0155067288062213,0.150242066371417,0,0,0,0.0666666666666667,0.333333333333333,2010,8.35,2
"00-0005091",2010,"Kevin Faulk",2,0,0,0,0,4,22.5,0,0,0,0.5,0.231977422052296,0,3,5,31,0,0,0,23,17,1,-0.0942245581627115,0,1.27008928571429,0.142857142857143,0.0815405558949953,0.271364103412211,0,0,0,0,0,2011,2.68333333333333,6
"00-0005092",2004,"Marshall Faulk",14,0,0,0,0,13.9285714285714,55.2857142857143,0.214285714285714,0.0714285714285714,0.0714285714285714,3.5,-1.03380168596497,0.142857142857143,3.57142857142857,0,22.1428571428571,0.0714285714285714,0.0714285714285714,0,0,0,0.857142857142857,0.315754181221843,0,0,NA,0,NA,0,0,0,0.0714285714285714,1.07142857142857,2005,7.22,15
"00-0005229",2004,"Jim Finn",9,0,0,0,0,0.333333333333333,0.777777777777778,0,0,0,0,-1.6051819230197,0,1.66666666666667,0,12.4444444444444,0,0,0,0,0,0.555555555555556,0.708061647737244,0,0,NA,NA,NA,0,0,0,0,0,2005,3.25714285714286,7
"00-0005229",2005,"Jim Finn",7,0,0,0,0,0,0,0,0,0,0,NA,0,1.85714285714286,0,14,0,0.142857142857143,0,0,0,0.714285714285714,0.782085035353831,0,0,NA,NA,NA,0,0,0,0,0,2006,1.64444444444444,9
"00-0006305",2004,"Ahman Green",15,0,0,0,0,17.2666666666667,77.5333333333333,0.466666666666667,0.4,0.266666666666667,3.93333333333333,-0.914196849625313,0,2.66666666666667,0,18.3333333333333,0.0666666666666667,0.0666666666666667,0,0,0,1.13333333333333,0.776258964374719,0,0,NA,NA,NA,0.133333333333333,0.133333333333333,0,0.0666666666666667,0.333333333333333,2005,11.84,5
"00-0006305",2005,"Ahman Green",5,0,0,0,0,15.4,51,0,0.2,0,2.6,-2.05117450282835,0,3.8,0,29.4,0,0,0,0,0,1.4,0.884865544486092,0,0,NA,NA,NA,0,0,0,0,0,2006,15.9214285714286,14
"00-0006305",2006,"Ahman Green",14,0,0,0,0,19,75.6428571428571,0.357142857142857,0.142857142857143,0.142857142857143,3.92857142857143,-1.40395133846789,0,3.35714285714286,0,27.1428571428571,0.0714285714285714,0.142857142857143,0,0,29.7142857142857,1.14285714285714,1.25625263214464,0,0,NA,0,NA,0.0714285714285714,0.0714285714285714,0,0,0,2007,10.7166666666667,6
"00-0006305",2007,"Ahman Green",6,0,0,0,0,11.6666666666667,43.3333333333333,0.333333333333333,0,0,2.83333333333333,-0.723918965874765,0,2.33333333333333,0,20.5,0,0,0,0,29,0.333333333333333,0.510448298224421,0,0,NA,0,NA,0,0,0,0.166666666666667,0.833333333333333,2008,7.7,8
"00-0006305",2008,"Ahman Green",8,0,0,0,0,9.25,36.75,0.375,0,0,2.875,0.620202515061804,0,1.375,0,4,0,0,0,0,7.75,0,-0.444180877930503,0,0,NA,0,NA,0,0,0,0,0,2009,3.82857142857143,7
"00-0007254",2004,"William Henderson",16,0,0,0,0,0,0,0,0,0,0,NA,0,2.125,0,14.9375,0.1875,0,0,0,0,0.9375,0.924455500189651,0,0,NA,NA,NA,0,0,0,0,0,2005,3.85,14
"00-0007254",2005,"William Henderson",14,0,0,0,0,0.0714285714285714,-0.357142857142857,0,0.0714285714285714,0.0714285714285714,0,-5.14456505235285,0,2.14285714285714,0,18.8571428571429,0,0,0,0,0,0.928571428571429,1.36988556419827,0,0,NA,NA,NA,0,0,0,0,0,2006,1.65454545454545,11
"00-0007357",2004,"Chris Hetherington",4,0,0,0,0,0.25,1,0,0,0,0,0.0365541069768369,0,0.75,0,7,0,0.25,0.25,0,0,0.25,-1.37673852947774,0,0,NA,NA,NA,0,0,0,0.5,5,2005,0.79,10
"00-0007357",2005,"Chris Hetherington",10,0,0,0,0,0.1,0.3,0,0,0,0,-0.0606002579443157,0,0.5,0,2.6,0,0,0,0,0,0.1,-0.0753318925271744,0,0,NA,NA,NA,0,0,0,0.1,0.5,2006,1,2
"00-0007661",2004,"Priest Holmes",8,0,0,0,0,24.5,111.5,1.75,0.5,0.25,7.375,2.93791381467064,0,2.375,0,23.375,0.125,0,0,0,0,0.875,1.86105694271585,0,0,0,NA,NA,0,0,0,0,0,2005,18.2571428571429,7
"00-0008196",2004,"Terry Jackson",14,0,0,0,0,1.85714285714286,7.21428571428571,0,0.142857142857143,0.0714285714285714,0.285714285714286,-0.553859826022137,0,1.5,0,9.92857142857143,0,0,0,0,0,0.357142857142857,0.0266885056029277,0,0,NA,NA,NA,0.0714285714285714,0.0714285714285714,0,0.214285714285714,2.14285714285714,2005,1.41428571428571,14
"00-0008241",2004,"Edgerrin James",16,0,0,0,0,20.875,96.75,0.5625,0.3125,0.125,4.6875,0.651475183619021,0.0625,3.1875,0,30.1875,0,0,0,0,0,1.25,1.60851220090629,0,0,NA,NA,NA,0.0625,0.0625,0,0,0,2005,20.6866666666667,15
"00-0008241",2005,"Edgerrin James",15,0,0,0,0,24,100.4,0.866666666666667,0.133333333333333,0.0666666666666667,6.33333333333333,0.948564690926912,0,2.93333333333333,0,22.4666666666667,0.0666666666666667,0,0,0,0,1.4,1.40072700404751,0,0,NA,NA,NA,0.0666666666666667,0.0666666666666667,0,0,0,2006,12.85,16
"00-0008241",2006,"Edgerrin James",16,0,0,0,0,21.0625,72.4375,0.375,0.1875,0.1875,3.8125,-2.73961097444655,0,2.375,0,13.5625,0,0,0,0,11.125,0.5625,0.394545337376518,0,0,NA,0,NA,0,0,0,0,0,2007,13.1125,16
"00-0008241",2007,"Edgerrin James",16,0,0,0,0,20.25,77,0.4375,0.25,0,3.5,-0.951012278439063,0,1.5625,0,12.25,0,0.0625,0,0,11.625,0.5625,0.738836936555648,0,0,NA,0,NA,0.0625,0.0625,0,0.125,1.25,2008,6.76153846153846,13
"00-0008241",2008,"Edgerrin James",13,0,0,0,0,10.2307692307692,39.5384615384615,0.230769230769231,0.0769230769230769,0.0769230769230769,1.92307692307692,-1.00781867571373,0.0769230769230769,0.923076923076923,0,6.53846153846154,0,0.0769230769230769,0.0769230769230769,0,4.38461538461539,0.307692307692308,-0.0231350418762315,0,0,0,0,0,0.0769230769230769,0.0769230769230769,0,0,0,2009,2.48571428571429,7
"00-0010442",2004,"Curtis Martin",16,0,0,0,0,23.1875,106.0625,0.75,0.125,0,5.75,1.17816677246884,0,2.5625,0,15.3125,0.125,0,0,0,0,0.75,0.400394295260251,0,0,NA,NA,NA,0.125,0.1875,0,0,0,2005,11.4416666666667,12
"00-0010632",2004,"Fred McAfee",11,0,0,0,0,0.181818181818182,4.90909090909091,0,0,0,0.0909090909090909,1.64813309034798,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0.181818181818182,0.909090909090909,2005,0,14
"00-0010632",2005,"Fred McAfee",14,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,2006,3.6,2
"00-0010747",2004,"Fred McCrary",1,0,0,0,0,0,0,0,0,0,0,NA,0,2,0,23,0,0,0,0,0,1,3.57101705559762,0,0,NA,NA,NA,0,0,0,0,0,2005,0.6,7
"00-0010747",2005,"Fred McCrary",7,0,0,0,0,0,0,0,0,0,0,NA,0,0.428571428571429,0,1.71428571428571,0,0,0,0,0,0.142857142857143,0.185387464861074,0,0,NA,NA,NA,0,0,0,0,0,2006,1.2875,8
"00-0010747",2006,"Fred McCrary",8,0,0,0,0,0,0,0,0,0,0,NA,0,0.375,0,1.625,0.125,0,0,0,2.125,0.25,1.15064667363185,0,0,NA,0,NA,0,0,0,0,0,2007,0,1
"00-0011718",2004,"Harold Morrow",8,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,2005,0,9
"00-0011958",2004,"Lorenzo Neal",14,0,0,0,0,1.14285714285714,3.78571428571429,0,0.0714285714285714,0.0714285714285714,0.785714285714286,-0.564912692850662,0,0.928571428571429,0,4.71428571428571,0,0,0,0,0,0.0714285714285714,-0.0454394324333405,0,0,NA,NA,NA,0,0,0,0.0714285714285714,0.5,2005,3.86428571428571,14
"00-0011958",2005,"Lorenzo Neal",14,0,0,0,0,2,6.85714285714286,0,0,0,1.28571428571429,0.199102111707176,0,1.71428571428571,0,10.3571428571429,0.0714285714285714,0,0,0,0,0.285714285714286,0.549622349652054,0,0,NA,NA,NA,0.0714285714285714,0.0714285714285714,0,0.0714285714285714,0.714285714285714,2006,3.01333333333333,15
"00-0011958",2006,"Lorenzo Neal",15,0,0,0,0,1.93333333333333,9.33333333333333,0.0666666666666667,0.0666666666666667,0,1.4,0.828851718982693,0,1.13333333333333,0,5.46666666666667,0,0.0666666666666667,0,0,5.73333333333333,0.266666666666667,-0.15355494074398,0,0,NA,0,NA,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,0.666666666666667,2007,1.77272727272727,11
