"player_id","season","player_display_name","games","sacks_suffered_pg","sack_yards_lost_pg","sack_fumbles_pg","sack_fumbles_lost_pg","carries_pg","rushing_yards_pg","rushing_tds_pg","rushing_fumbles_pg","rushing_fumbles_lost_pg","rushing_first_downs_pg","rushing_epa_pg","rushing_2pt_conversions_pg","receptions_pg","targets_pg","receiving_yards_pg","receiving_tds_pg","receiving_fumbles_pg","receiving_fumbles_lost_pg","receiving_air_yards_pg","receiving_yards_after_catch_pg","receiving_first_downs_pg","receiving_epa_pg","receiving_2pt_conversions_pg","racr_pg","target_share_pg","air_yards_share_pg","wopr_pg","fumble_recovery_own_pg","fumble_recovery_yards_own_pg","fumble_recovery_tds_pg","penalties_pg","penalty_yards_pg","target_season","target_fp_ppr","target_games"
"00-0022706",2008,"Michael Gaines",12,0,0,0,0,0,0,0,0,0,0,NA,0,1.91666666666667,0,21.6666666666667,0.0833333333333333,0.25,0.166666666666667,0,7.25,1.08333333333333,0.762117682265606,0,0,NA,0,NA,0,0,0,0.25,1.66666666666667,2009,2.41428571428571,7
"00-0022714",2004,"Kris Wilson",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,2005,0.985714285714286,7
"00-0022714",2005,"Kris Wilson",7,0,0,0,0,0.142857142857143,0.857142857142857,0,0,0,0,-0.0137597587890923,0,0.428571428571429,0,4.71428571428571,0,0,0,0,0,0.428571428571429,1.08532945130719,0,0,NA,NA,NA,0,0,0,0.285714285714286,1.42857142857143,2006,3.85,12
"00-0022714",2006,"Kris Wilson",12,0,0,0,0,0,0,0,0,0,0,NA,0,1.25,0,11,0.25,0,0,0,7.58333333333333,0.916666666666667,1.47458458110288,0,0,NA,0,NA,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0.416666666666667,2007,3.33571428571429,14
"00-0022714",2007,"Kris Wilson",14,0,0,0,0,0.214285714285714,0.5,0,0,0,0.0714285714285714,-0.180682466384799,0,1.71428571428571,0,12.8571428571429,0.0714285714285714,0.142857142857143,0.0714285714285714,0,8.57142857142857,0.571428571428571,0.342228022327897,0,0,NA,0,NA,0,0,0,0.214285714285714,2.14285714285714,2008,0,1
"00-0022714",2008,"Kris Wilson",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,0,0,0,0,0,2009,1.82857142857143,7
"00-0022714",2009,"Kris Wilson",7,0,0,0,0,0,0,0,0,0,0,NA,0,0.571428571428571,1,4,0.142857142857143,0,0,12.1428571428571,2.42857142857143,0.285714285714286,0.303268828196452,0,1.07995892018779,0.0279761904761905,0.0339603455757885,0.0657365276173377,0,0,0,0,0,2010,1.02727272727273,11
"00-0022714",2010,"Kris Wilson",11,0,0,0,0,0,0,0,0,0,0,NA,0,0.545454545454545,0.818181818181818,6.63636363636364,0,0.0909090909090909,0.0909090909090909,2.54545454545455,5.27272727272727,0.181818181818182,-0.0938586981792471,0,2.30208333333333,0.0234228511402424,0.0111717025931645,0.0429544685255788,0,0,0,0.0909090909090909,1.36363636363636,2011,0,5
"00-0022724",2005,"Sean McHugh",3,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0.333333333333333,3.33333333333333,2006,1.83333333333333,3
"00-0022724",2006,"Sean McHugh",3,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,8.33333333333333,0,0,0,0,4.66666666666667,0.666666666666667,0.76914280912994,0,0,NA,0,NA,0,0,0,0,0,2007,3.51666666666667,12
"00-0022724",2007,"Sean McHugh",12,0,0,0,0,0,0,0,0,0,0,NA,0,1.41666666666667,0,21,0,0,0,0,12.25,1.08333333333333,1.54361780606401,0,0,NA,0,NA,0,0,0,0.166666666666667,0.833333333333333,2008,1.8,3
"00-0022738",2004,"Chris Cooley",14,0,0,0,0,0,0,0,0,0,0,NA,0,2.64285714285714,0,22.4285714285714,0.428571428571429,0,0,0,0,1.64285714285714,2.95465436254239,0,0,NA,NA,NA,0,0,0,0.0714285714285714,0.714285714285714,2005,11.775,16
"00-0022738",2005,"Chris Cooley",16,0,0,0,0,0,0,0,0,0,0,NA,0,4.4375,0,48.375,0.4375,0.1875,0.0625,0,0,2.75,3.92624376648675,0,0,NA,NA,NA,0,0,0,0.25,1.5625,2006,10.525,16
"00-0022738",2006,"Chris Cooley",16,0,0,0,0,0,0,0,0,0,0,NA,0,3.5625,0,45.875,0.375,0,0,0,25.75,2.0625,4.19594662120563,0.0625,0,NA,0,NA,0.0625,0.0625,0,0.3125,1.5625,2007,12.1625,16
"00-0022738",2007,"Chris Cooley",16,0,0,0,0,0,0,0,0,0,0,NA,0,4.125,0,49.125,0.5,0.0625,0,0,17.4375,2.875,5.14637274468515,0.0625,0,NA,0,NA,0.125,0.125,0,0.125,0.625,2008,10.61875,16
"00-0022738",2008,"Chris Cooley",16,0,0,0,0,0,0,0,0,0,0,NA,0,5.1875,0,53.0625,0.0625,0.1875,0.125,0,29.6875,2.75,2.94818705291326,0,0,0,0,0,0,0,0,0.25,1.875,2009,10.6,7
"00-0022738",2009,"Chris Cooley",7,0,0,0,0,0,0,0,0,0,0,NA,0,4.14285714285714,6.42857142857143,47.4285714285714,0.285714285714286,0.142857142857143,0,34.8571428571429,30.1428571428571,2.57142857142857,2.25136640911624,0,1.64443850902184,0.220086549376846,0.173300254552656,0.451440002252128,0.142857142857143,0.142857142857143,0,0,0,2010,11.24375,16
"00-0022738",2010,"Chris Cooley",16,0,0,0,0,0,0,0,0,0,0,NA,0,4.8125,7.875,53.0625,0.1875,0.1875,0.0625,49.5625,23.25,2.5625,0.737015469096865,0.0625,1.11783460803993,0.215770800506771,0.161812031946323,0.436924623122583,0,0,0,0.25,2.0625,2011,2.96,5
"00-0022738",2011,"Chris Cooley",5,0,0,0,0,0.4,0.6,0,0,0,0.2,-1.28243549796753,0,1.6,2.6,13,0,0,0,8.6,8.4,0.6,-0.423531280900351,0,0.761666666666666,0.0760522688019268,0.0280099010655941,0.133685333948806,0,0,0,0,0,2012,0.6,3
"00-0022746",2006,"Jeff Dugan",6,0,0,0,0,0,0,0,0,0,0,NA,0,1.33333333333333,0,6.66666666666667,0.166666666666667,0,0,0,4.66666666666667,0.833333333333333,1.10269935999531,0,0,NA,0,NA,0,0,0,0,0,2007,1.14,10
"00-0022746",2007,"Jeff Dugan",10,0,0,0,0,0.2,0.7,0,0,0,0.2,0.556809899397194,0,0.7,0,5.7,0,0.1,0.1,0,4.5,0.2,-0.558824523491786,0,0,NA,0,NA,0,0,0,0.2,1.5,2008,0.975,4
"00-0022746",2008,"Jeff Dugan",4,0,0,0,0,1,1.75,0,0,0,1,0.687056663601347,0,0.5,0,3,0,0,0,0,3.75,0.25,0.408947614603676,0,0,NA,0,NA,0,0,0,0.25,1.25,2009,2.65555555555556,9
"00-0022746",2009,"Jeff Dugan",9,0,0,0,0,0.333333333333333,0.777777777777778,0,0,0,0.111111111111111,-1.09298682187606,0,0.666666666666667,0.666666666666667,5.77777777777778,0.222222222222222,0,0,4.66666666666667,1.11111111111111,0.333333333333333,1.23596004927531,0,1.668,0.0205729479923028,0.0152511860337538,0.0415352522120819,0,0,0,0.111111111111111,1.11111111111111,2010,0.9,8
"00-0022817",2006,"Sean Ryan",7,0,0,0,0,0,0,0,0,0,0,NA,0,0.857142857142857,0,6.28571428571429,0,0.142857142857143,0.142857142857143,0,2.57142857142857,0.142857142857143,-0.442901727268085,0,0,NA,0,NA,0,0,0,0.428571428571429,2,2007,3.8,2
"00-0022817",2007,"Sean Ryan",2,0,0,0,0,0,0,0,0,0,0,NA,0,1.5,0,23,0,0,0,0,4,1,2.62131641176529,0,0,NA,0,NA,0,0,0,0,0,2008,1.125,4
"00-0022817",2008,"Sean Ryan",4,0,0,0,0,0,0,0,0,0,0,NA,0,0.75,0,3.75,0,0,0,0,1,0,0.15887851867592,0,0,NA,0,NA,0,0,0,0,0,2009,4.9375,8
"00-0022847",2004,"Ben Hartsock",5,0,0,0,0,0,0,0,0,0,0,NA,0,0.8,0,6.6,0,0,0,0,0,0.2,0.272491054667626,0,0,NA,NA,NA,0,0,0,0.8,5,2005,1.4,2
"00-0022847",2005,"Ben Hartsock",2,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,4,0,0,0,0,0,0.5,-0.390604265732691,0,0,NA,NA,NA,0,0,0,1,7.5,2006,2.56,5
"00-0022847",2006,"Ben Hartsock",5,0,0,0,0,0,0,0,0,0,0,NA,0,1.2,0,13.6,0,0,0,0,8.8,0.8,1.21933209011385,0,0,NA,0,NA,0,0,0,0.2,1,2007,2.15,12
"00-0022847",2007,"Ben Hartsock",12,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,11.5,0,0,0,0,5.91666666666667,0.583333333333333,1.02353197153425,0,0,NA,0,NA,0.0833333333333333,0.0833333333333333,0,0,0,2008,1.4,4
"00-0022847",2008,"Ben Hartsock",4,0,0,0,0,0,0,0,0,0,0,NA,0,0.75,0,6.5,0,0,0,0,3.5,0.25,0.296092485659754,0,0,NA,0,NA,0,0,0,0.5,2.5,2009,0.9,8
"00-0022847",2009,"Ben Hartsock",8,0,0,0,0,0,0,0,0,0,0,NA,0,0.125,0.5,0.25,0.125,0,0,3.625,0,0.125,-0.588296672765865,0,0.25,0.0201780913978494,0.0198897405332021,0.0441899554700157,0,0,0,0.5,2.75,2010,0.566666666666667,3
"00-0022847",2010,"Ben Hartsock",3,0,0,0,0,0,0,0,0,0,0,NA,0,0.333333333333333,1,2.33333333333333,0,0,0,5,0.333333333333333,0.333333333333333,-0.0360415698669385,0,0.35,0.0356756756756757,0.0192302626379706,0.0669746973600928,0,0,0,0.666666666666667,8.33333333333333,2011,0,1
"00-0022847",2011,"Ben Hartsock",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,1,1,0,1,10,2012,0.714285714285714,7
"00-0022847",2012,"Ben Hartsock",7,0,0,0,0,0,0,0,0,0,0,NA,0,0.285714285714286,0.428571428571429,4.28571428571429,0,0,0,1.85714285714286,2.57142857142857,0.142857142857143,-0.223524712181339,0,1.52380952380952,0.0131497925849106,0.00658124356619324,0.0243315593737011,0.142857142857143,0.142857142857143,0,0.428571428571429,3.57142857142857,2013,0,3
"00-0022907",2004,"Nate Lawrie",1,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,15,0,0,0,0,0,1,0.98892067419365,0,0,NA,NA,NA,0,0,0,0,0,2005,0,1
"00-0022907",2005,"Nate Lawrie",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,1,10,2006,1.35,2
"00-0022907",2006,"Nate Lawrie",2,0,0,0,0,0,0,0,0,0,0,NA,0,0.5,0,8.5,0,0,0,0,1,0.5,0.974213074659929,0,0,NA,0,NA,0,0,0,1,5,2007,0,1
"00-0022907",2007,"Nate Lawrie",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,0,0,0,1,11,2008,1.55,2
"00-0022916",2004,"Ben Troupe",13,0,0,0,0,0,0,0,0,0,0,NA,0,2.53846153846154,0,25.3076923076923,0.0769230769230769,0.153846153846154,0,0,0,1,1.37531250688317,0,0,0,NA,NA,0.0769230769230769,0.0769230769230769,0,0.153846153846154,1.15384615384615,2005,9.42857142857143,14
"00-0022916",2005,"Ben Troupe",14,0,0,0,0,0,0,0,0,0,0,NA,0,3.92857142857143,0,37.8571428571429,0.285714285714286,0.142857142857143,0,0,0,2.35714285714286,3.39012274169811,0,0,NA,NA,NA,0,0,0,0.0714285714285714,0.357142857142857,2006,4,10
"00-0022916",2006,"Ben Troupe",10,0,0,0,0,0,0,0,0,0,0,NA,0,1.3,0,15,0.2,0,0,0,9.5,0.8,1.67281709683448,0,0,NA,0,NA,0.1,0.1,0,0.3,2,2007,1.06666666666667,9
"00-0022922",2006,"Kellen Winslow",16,0.0625,-0.875,0,0,0,0,0,0,0,0,NA,0,5.5625,0,54.6875,0.1875,0.0625,0,0,21.3125,2.625,3.58749721014992,0,0,NA,0,NA,0,0,0,0.4375,4.0625,2007,13.9125,16
"00-0022922",2007,"Kellen Winslow",16,0,0,0,0,0,0,0,0,0,0,NA,0,5.125,0,69.125,0.3125,0.125,0.0625,0,24.0625,3.5,5.67725030186423,0.0625,0,0,0,0,0,0,0,0.6875,4.6875,2008,10.18,10
"00-0022922",2008,"Kellen Winslow",10,0,0,0,0,0,0,0,0,0,0,NA,0,4.3,0,42.8,0.3,0.1,0.1,0,14.5,2.5,3.77092764653936,0,0,NA,0,NA,0,0,0,0.5,3.4,2009,12.25625,16
"00-0022922",2009,"Kellen Winslow",16,0,0,0,0,0.0625,0.4375,0,0,0,0,-0.541756136284675,0,4.8125,7.9375,55.25,0.3125,0,0,75.8125,14.375,2.9375,1.27142414850454,0,0.798645638728636,0.249151158005635,0.269547757575917,0.562410167311594,0,0,0,0.25,2.8125,2010,10.5625,16
"00-0022922",2010,"Kellen Winslow",16,0,0,0,0,0,0,0,0,0,0,NA,0,4.125,6.125,45.625,0.3125,0.0625,0,53.5625,14.4375,2.25,1.90878699639833,0,0.993192418100477,0.201571393113946,0.196801709919664,0.440118286614684,0,0,0,0.375,3.4375,2011,10.33125,16
"00-0022922",2011,"Kellen Winslow",16,0,0,0,0,0,0,0,0,0,0,NA,0,4.6875,7.5625,47.6875,0.125,0.125,0.0625,60.1875,15.5,2.5625,-1.5716279483254,0.125,0.801340082845495,0.20843829733168,0.222359258775006,0.468308927140025,0,0.0625,0,0.4375,4.75,2012,2.2,1
"00-0022922",2012,"Kellen Winslow",1,0,0,0,0,0,0,0,0,0,0,NA,0,1,2,12,0,0,0,15,3,1,0.00479648169130087,0,0.8,0.0487804878048781,0.0503355704697987,0.108405631036176,0,0,0,0,0,2013,6.81666666666667,12
"00-0022943",2004,"Benjamin Watson",1,0,0,0,0,0,0,0,0,0,0,NA,0,2,0,16,0,0,0,0,0,1,1.34355462016538,0,0,NA,NA,NA,0,0,0,0,0,2005,6.79285714285714,14
"00-0022943",2005,"Benjamin Watson",14,0,0,0,0,0,0,0,0,0,0,NA,0,2.07142857142857,0,31.5,0.285714285714286,0.0714285714285714,0.0714285714285714,0,0,1.57142857142857,3.13031249833875,0,0,NA,NA,NA,0,0,0,0.357142857142857,2.85714285714286,2006,10.1307692307692,13
"00-0022943",2006,"Benjamin Watson",13,0,0,0,0,0,0,0,0,0,0,NA,0,3.84615384615385,0,50.5384615384615,0.230769230769231,0.230769230769231,0.0769230769230769,0,15.6153846153846,2.53846153846154,4.23782784974677,0,0,NA,0,NA,0.0769230769230769,0.0769230769230769,0,0.153846153846154,1.15384615384615,2007,9.33333333333333,12
"00-0022943",2007,"Benjamin Watson",12,0,0,0,0,0.0833333333333333,0.916666666666667,0,0,0,0.0833333333333333,0.687392906751484,0,3,0,32.4166666666667,0.5,0.0833333333333333,0,0,9.5,1.83333333333333,3.03355782172183,0,0,NA,0,NA,0,0,0,0.25,1.66666666666667,2008,4.40833333333333,12
"00-0022943",2008,"Benjamin Watson",12,0,0,0,0,0,0,0,0,0,0,NA,0,1.83333333333333,0,17.4166666666667,0.166666666666667,0.0833333333333333,0.0833333333333333,0,4.66666666666667,1,0.95719128191704,0,0,0,0,0,0,0,0,0.166666666666667,1.25,2009,7.64615384615385,13
"00-0022943",2009,"Benjamin Watson",13,0,0,0,0,0,0,0,0,0,0,NA,0,2.23076923076923,3.15384615384615,31.0769230769231,0.384615384615385,0,0,38.4615384615385,7.15384615384615,1.53846153846154,2.67771129161111,0,2.00442484218578,0.081274082741308,0.132317211935854,0.21453317246706,0,0,0,0.230769230769231,2,2010,10.1375,16
"00-0022943",2010,"Benjamin Watson",16,0,0,0,0,0.0625,-0.0625,0,0,0,0,-1.34174045454711,0,4.25,6.375,47.6875,0.1875,0,0,56.4375,17.625,2.5,0.959431493665707,0,0.877617795080108,0.210414485609457,0.241248539397433,0.484495705992389,0,0,0,0.25,2.5,2011,6.92307692307692,13
"00-0022943",2011,"Benjamin Watson",13,0,0,0,0,0,0,0,0,0,0,NA,0,2.84615384615385,5.46153846153846,31.5384615384615,0.153846153846154,0,0,37.7692307692308,14.8461538461538,1.61538461538462,0.437371756450293,0,1.19744075928583,0.151753161093935,0.134799799737977,0.321989601457487,0,0,0,0.230769230769231,2.69230769230769,2012,7.31875,16
"00-0022943",2012,"Benjamin Watson",16,0,0,0,0,0,0,0,0,0,0,NA,0,3.0625,5.0625,31.3125,0.1875,0.0625,0,33.8125,13.4375,1.6875,-0.203810813522782,0,1.51897531144745,0.145121930163787,0.132913411919255,0.310722283589159,0,0,0,0.3125,2.1875,2013,3.82857142857143,14
"00-0022943",2013,"Benjamin Watson",14,0,0,0,0,0,0,0,0,0,0,NA,0,1.35714285714286,2.14285714285714,16.1428571428571,0.142857142857143,0,0,21.7857142857143,6.71428571428571,1,0.418966481582695,0,1.84249865256996,0.0558037970551703,0.067436704545049,0.13091138876429,0,0,0,0.0714285714285714,0.357142857142857,2014,3.04,15
"00-0022943",2014,"Benjamin Watson",15,0,0,0,0,0,0,0,0,0,0,NA,0,1.33333333333333,2.06666666666667,9.06666666666667,0.133333333333333,0,0,8.93333333333333,5.2,0.6,0.0753310600887966,0,1.0615865767059,0.0482325340065278,0.0240913735477588,0.0892127624932228,0,0,0,0.0666666666666667,0.666666666666667,2015,11.90625,16
"00-0022943",2017,"Benjamin Watson",16,0,0,0,0,0,0,0,0,0,0,NA,0,3.8125,4.9375,32.625,0.25,0.0625,0,26,16.4375,1.9375,0.703763787817208,0,1.98736373819343,0.13504989957594,0.104567575259532,0.275772152045582,0,0,0,0.0625,0.3125,2018,6.69230769230769,13
"00-0022943",2018,"Benjamin Watson",13,0,0,0,0,0,0,0,0,0,0,NA,0,2.69230769230769,3.53846153846154,30.7692307692308,0.153846153846154,0,0,36.1538461538462,6.69230769230769,1.61538461538462,1.58738543531713,0,1.07816117414146,0.109628634325327,0.14723939357099,0.267510526987684,0,0,0,0.0769230769230769,0.769230769230769,2019,3.81111111111111,9
"00-0023108",2008,"Stephen Spach",5,0,0,0,0,0,0,0,0,0,0,NA,0,0.4,0,3,0,0,0,0,2.2,0.2,1.1737625412643,0,0,NA,0,NA,0.2,0.2,0,0.6,4,2009,1.3,6
"00-0023108",2009,"Stephen Spach",6,0,0,0,0,0,0,0,0,0,0,NA,0,0.666666666666667,1.66666666666667,6.33333333333333,0,0,0,8.83333333333333,4.16666666666667,0.166666666666667,-1.90710477123503,0,0.866666666666666,0.0413766083325455,0.0291299974050446,0.0824559106823496,0,0,0,0.333333333333333,2.5,2010,1,11
"00-0023108",2010,"Stephen Spach",11,0,0,0,0,0,0,0,0,0,0,NA,0,0.636363636363636,1.54545454545455,3.63636363636364,0,0,0,11.4545454545455,1.81818181818182,0.272727272727273,-0.698258486978541,0,1.08706896551724,0.0488955289544757,0.0404430722936259,0.101653444037252,0,0,0,0.272727272727273,2.27272727272727,2011,0.733333333333333,3
"00-0023179",2007,"Tony Curtis",8,0,0,0,0,0,0,0,0,0,0,NA,0,0.375,0,2.25,0.375,0,0,0,0,0.375,1.46401028468972,0,0,NA,0,NA,0,0,0,0,0,2008,1.6,7
"00-0023210",2008,"Tory Humphrey",8,0,0,0,0,0,0,0,0,0,0,NA,0,1.375,0,20.25,0,0,0,0,10.5,1,1.7041850392083,0,0,NA,0,NA,0,0,0,0.25,2.5,2009,1.7,1
"00-0023210",2009,"Tory Humphrey",1,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,7,0,0,0,1,6,0,0.18081838125363,0,7,0.0344827586206897,0.0178571428571429,0.0642241379310345,0,0,0,0,0,2010,1.1,2
"00-0023217",2005,"Adam Bergen",14,0,0,0,0,0,0,0,0,0,0,NA,0,2,0,19.2857142857143,0.0714285714285714,0,0,0,0,0.928571428571429,1.42838835994638,0,0,NA,NA,NA,0.0714285714285714,0.0714285714285714,0,0.214285714285714,2.14285714285714,2006,4.01428571428571,7
"00-0023218",2005,"John Bronson",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,2006,3.5,1
"00-0023465",2005,"Heath Miller",14,0,0,0,0,0,0,0,0,0,0,NA,0,2.78571428571429,0,32.7857142857143,0.428571428571429,0,0,0,0,1.57142857142857,2.81348620594164,0,0,NA,NA,NA,0.0714285714285714,0.0714285714285714,0,0.214285714285714,1.78571428571429,2006,7.37857142857143,14
"00-0023465",2006,"Heath Miller",14,0,0,0,0,0,0,0,0,0,0,NA,0,2.42857142857143,0,28.0714285714286,0.357142857142857,0,0,0,15.5714285714286,1.5,2.49071475158434,0,0,NA,0,NA,0.0714285714285714,0.0714285714285714,0,0.142857142857143,1.07142857142857,2007,9.1,16
"00-0023465",2007,"Heath Miller",16,0,0,0,0,0,0,0,0,0,0,NA,0,2.9375,0,35.375,0.4375,0,0,0,12.625,2,3.57069488909763,0,0,NA,0,NA,0.0625,0.0625,0,0.375,3.375,2008,8.87692307692308,13
"00-0023465",2008,"Heath Miller",13,0,0,0,0,0,0,0,0,0,0,NA,0,3.69230769230769,0,39.5384615384615,0.230769230769231,0.0769230769230769,0.0769230769230769,0,18.0769230769231,2.23076923076923,2.78330076873962,0,0,NA,0,NA,0,0,0,0.307692307692308,3.07692307692308,2009,11.93125,16
"00-0023465",2009,"Heath Miller",16,0,0,0,0,0,0,0,0,0,0,NA,0,4.75,6.125,49.3125,0.375,0.125,0,34.0625,26.9375,2.375,2.14988064465635,0,1.48438603611301,0.182690583447864,0.113031320543866,0.353157799552501,0,0,0,0.375,4.0625,2010,7.37142857142857,14
"00-0023465",2010,"Heath Miller",14,0,0,0,0,0,0,0,0,0,0,NA,0,3,4.78571428571429,36.5714285714286,0.142857142857143,0.0714285714285714,0.0714285714285714,41.6428571428571,16.0714285714286,1.71428571428571,0.836872935487684,0,1.11294220191815,0.169961545856475,0.156515899280461,0.364503448281036,0,0,0,0.0714285714285714,0.714285714285714,2011,7.79375,16
"00-0023465",2011,"Heath Miller",16,0,0,0,0,0.0625,0.375,0,0,0,0.0625,0.561612877994776,0,3.1875,4.6875,39.4375,0.125,0.0625,0.0625,38.5625,14.875,2.25,1.44874747235372,0,1.02620327657028,0.139004118262963,0.122040711369079,0.2939346753528,0,0,0,0.1875,1.875,2012,13.5066666666667,15
"00-0023465",2012,"Heath Miller",15,0,0,0,0,0,0,0,0,0,0,NA,0,4.73333333333333,6.73333333333333,54.4,0.533333333333333,0,0,49.4666666666667,22.8666666666667,2.93333333333333,2.72825612724007,0.0666666666666667,1.18272804735838,0.186990092113875,0.158991893486299,0.391779463611222,0,0,0,0.333333333333333,3.2,2013,8.66428571428571,14
"00-0023465",2013,"Heath Miller",14,0,0,0,0,0,0,0,0,0,0,NA,0,4.14285714285714,5.57142857142857,42.3571428571429,0.0714285714285714,0.0714285714285714,0.0714285714285714,38.4285714285714,16,2.14285714285714,0.954109420634516,0,1.08975329229446,0.15344909507288,0.134100364126695,0.324043897498006,0,0,0,0.0714285714285714,0.714285714285714,2014,10.00625,16
"00-0023465",2014,"Heath Miller",16,0,0,0,0,0,0,0,0,0,0,NA,0,4.125,5.6875,47.5625,0.1875,0.0625,0.0625,41.625,20.3125,2.625,2.35660474280697,0.0625,1.5201807004234,0.151393529499989,0.140199711264014,0.325230092134793,0,0,0,0.1875,1.5625,2015,8.51333333333333,15
"00-0023506",2005,"Alex Smith",16,0,0,0,0,0,0,0,0,0,0,NA,0,2.5625,0,22.9375,0.125,0,0,0,0,1.375,1.80573593303229,0,0,NA,NA,NA,0,0,0,0.1875,1.25,2006,5.84615384615385,13
"00-0023506",2006,"Alex Smith",13,0,0,0,0,0,0,0,0,0,0,NA,0,2.69230769230769,0,19.2307692307692,0.230769230769231,0.0769230769230769,0.0769230769230769,0,11.5384615384615,0.923076923076923,0.631389952056149,0,0,NA,0,NA,0,0,0,0,0,2007,6.80769230769231,13
"00-0023506",2007,"Alex Smith",13,0,0,0,0,0,0,0,0,0,0,NA,0,2.46153846153846,0.0769230769230769,29.6153846153846,0.230769230769231,0,0,0.384615384615385,12.0769230769231,1.53846153846154,2.30733808625788,0,0.276923076923077,1,0.00171703296703297,1.515625,0.0769230769230769,0.0769230769230769,0,0.153846153846154,0.769230769230769,2008,6,11
"00-0023506",2008,"Alex Smith",11,0,0,0,0,0,0,0,0,0,0,NA,0,1.90909090909091,0,22.7272727272727,0.272727272727273,0,0,0,12,1.36363636363636,2.25810314690965,0.0909090909090909,0,0,0,0,0,0,0,0.0909090909090909,0.909090909090909,2009,0.916666666666667,6
"00-0023506",2009,"Alex Smith",6,0,0,0,0,0,0,0,0,0,0,NA,0,0.5,1.33333333333333,4.16666666666667,0,0,0,8.66666666666667,2.33333333333333,0.333333333333333,-0.562405736246775,0,1.71428571428571,0.0408807967631497,0.0281490922308336,0.0810255597063081,0,0,0,0.166666666666667,0.833333333333333,2010,1.6,1
"00-0023506",2010,"Alex Smith",1,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,6,0,0,0,3,3,0,0.256160639692098,0,2,0.0333333333333333,0.00986842105263158,0.0569078947368421,0,0,0,0,0,2011,3.31,10
"00-0023506",2011,"Alex Smith",10,0,0,0,0,0,0,0,0,0,0,NA,0,1.4,2.5,13.1,0.1,0,0,12.7,5.8,0.9,0.74303108632188,0,2.89710850743459,0.0711900726445801,0.0505376140281889,0.142161438786603,0.1,0.1,0,0.3,2.5,2012,1.96666666666667,9
"00-0023506",2012,"Alex Smith",9,0,0,0,0,0,0,0,0,0,0,NA,0,1.44444444444444,2,5.22222222222222,0,0,0,2.88888888888889,4.11111111111111,0.222222222222222,-0.853348285433893,0,1.21212121212121,0.0601817935151268,0.007402666140219,0.0954545565708436,0,0,0,0.111111111111111,0.777777777777778,2013,1.275,8
"00-0023521",2006,"Kevin Everett",4,0,0,0,0,0,0,0,0,0,0,NA,0,0.25,0,0.25,0,0,0,0,0.25,0,-0.485996245406568,0,0,NA,0,NA,0,0,0,1,10,2007,1.3,1
"00-0023612",2005,"Bo Scaife",13,0,0,0,0,0,0,0,0,0,0,NA,0,2.84615384615385,0,21,0.153846153846154,0,0,0,0,1.30769230769231,2.17828399453587,0,0,NA,NA,NA,0,0,0,0.230769230769231,1.53846153846154,2006,6.94166666666667,12
"00-0023612",2006,"Bo Scaife",12,0,0,0,0,0.0833333333333333,1.08333333333333,0.0833333333333333,0,0,0.0833333333333333,3.15153940510936,0,2.41666666666667,0,30.8333333333333,0.166666666666667,0.0833333333333333,0.0833333333333333,0,11.25,1.5,1.06070550207671,0,0,NA,0,NA,0,0,0,0.25,1.75,2007,6.00666666666667,15
"00-0023612",2007,"Bo Scaife",15,0,0,0,0,0,0,0,0,0,0,NA,0,3.06666666666667,0,28.0666666666667,0.0666666666666667,0.133333333333333,0.133333333333333,0,10,1.8,1.82652215947216,0,0,NA,0,NA,0,0,0,0.133333333333333,0.666666666666667,2008,7.8875,16
"00-0023612",2008,"Bo Scaife",16,0,0,0,0,0,0,0,0,0,0,NA,0,3.625,0,35.125,0.125,0.0625,0,0,21.5,1.8125,2.22536391541825,0,0,0,0,0,0,0,0,0.1875,0.9375,2009,7.15384615384615,13
"00-0023612",2009,"Bo Scaife",13,0,0,0,0,0,0,0,0,0,0,NA,0,3.46153846153846,5.38461538461539,33.8461538461538,0.0769230769230769,0.0769230769230769,0.0769230769230769,35.3846153846154,14,1.84615384615385,0.311705879855827,0,0.980386224864554,0.193148842166521,0.129809179614589,0.380589688979993,0,0,0,0.153846153846154,1.15384615384615,2010,6.90769230769231,13
