"player_id","season","games","sacks_suffered_pg","sack_yards_lost_pg","sack_fumbles_pg","sack_fumbles_lost_pg","carries_pg","rushing_yards_pg","rushing_tds_pg","rushing_fumbles_pg","rushing_fumbles_lost_pg","rushing_first_downs_pg","rushing_epa_pg","rushing_2pt_conversions_pg","receptions_pg","targets_pg","receiving_yards_pg","receiving_tds_pg","receiving_fumbles_pg","receiving_fumbles_lost_pg","receiving_air_yards_pg","receiving_yards_after_catch_pg","receiving_first_downs_pg","receiving_epa_pg","receiving_2pt_conversions_pg","racr_pg","target_share_pg","air_yards_share_pg","wopr_pg","fumble_recovery_own_pg","fumble_recovery_yards_own_pg","fumble_recovery_tds_pg","penalties_pg","penalty_yards_pg"
"00-0036422",2025,14,0,0,0,0,0,0,0,0,0,0,NA,0,1.42857142857143,1.78571428571429,13.9285714285714,0.0714285714285714,0,0,8.85714285714286,7.42857142857143,0.785714285714286,0.809438394237077,0,2.03620731120731,0.0475243589147796,0.0360327663714757,0.0965094748322023,0,0,0,0.357142857142857,3.57142857142857
"00-0036423",2025,1,0,0,0,0,0,0,0,0,0,0,NA,0,5,6,36,0,0,0,18,34,2,1.61650970258052,0,2,0.166666666666667,0.0737704918032787,0.301639344262295,0,0,0,0,0
"00-0036429",2025,7,0,0,0,0,0,0,0,0,0,0,NA,0,1.14285714285714,1.28571428571429,6.85714285714286,0,0,0,1.71428571428571,5,0.285714285714286,-0.0337009912958212,0,1.96666666666667,0.0457657534558539,0.00591823214474409,0.0727913926851018,0,0,0,0,0
"00-0036534",2025,1,0,0,0,0,0,0,0,0,0,0,NA,0,3,5,20,0,0,0,37,2,1,-1.83611708204262,0,0.540540540540541,0.0961538461538462,0.117460317460317,0.226452991452991,0,0,0,1,5
"00-0036590",2025,11,0,0,0,0,0,0,0,0,0,0,NA,0,0.545454545454545,0.818181818181818,5,0.0909090909090909,0,0,4.09090909090909,1.90909090909091,0.363636363636364,-0.123642806260613,0,1.72819185645273,0.0316928818981605,0.0175577986089893,0.0598297818735333,0,0,0,0,0
"00-0036628",2025,10,0,0,0,0,0,0,0,0,0,0,NA,0,1.1,1.6,10.3,0.1,0,0,4.8,6.8,0.6,0.867191549785072,0,2.05745489078822,0.0684920606959619,0.0292514746064142,0.123214123268433,0.1,0.1,0,0.1,1
"00-0036637",2025,14,0,0,0,0,0,0,0,0,0,0,NA,0,1.5,2.64285714285714,12.7142857142857,0,0,0,17.0714285714286,7.64285714285714,0.642857142857143,-0.527255358912151,0,0.907898712649843,0.0815684512525307,0.0604437183383983,0.164663279715675,0,0,0,0.142857142857143,1.07142857142857
"00-0036741",2025,9,0,0,0,0,0,0,0,0,0,0,NA,0,0.666666666666667,1.22222222222222,5.11111111111111,0.111111111111111,0,0,3.77777777777778,1.88888888888889,0.222222222222222,-0.629266631818609,0,1.19722222222222,0.0348328740202695,0.00837032117037518,0.0581085358496668,0,0,0,0,0
"00-0036754",2025,8,0,0,0,0,0,0,0,0,0,0,NA,0,1.75,2.75,13.5,0.25,0,0,2.75,10.75,0.875,-0.275575000281345,0,3.25901875901876,0.0879319846264211,0.0134102188522347,0.141285130136196,0,0,0,0.25,1.25
"00-0036825",2025,10,0,0,0,0,0.2,0.4,0,0,0,0.2,0.636252205818892,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0.4,3.4
"00-0036876",2025,12,0,0,0,0,0,0,0,0,0,0,NA,0,0.583333333333333,0.75,3.33333333333333,0,0,0,5.66666666666667,1.08333333333333,0.25,-0.46614881457208,0,0.688013915243518,0.0265626621018778,0.0160688892975557,0.0510922156611056,0,0,0,0,0
"00-0036887",2025,15,0,0,0,0,0,0,0,0,0,0,NA,0,0.8,1.13333333333333,5.73333333333333,0.133333333333333,0.0666666666666667,0.0666666666666667,2.86666666666667,3.46666666666667,0.4,-0.278549851944924,0,1.2521645021645,0.0348428333961941,0.0128021477765828,0.0612257535378991,0.133333333333333,0.133333333333333,0,0.0666666666666667,0.333333333333333
"00-0036894",2025,16,0,0,0,0,0,0,0,0,0,0,NA,0,2.625,3.5625,31.5,0.25,0,0,24.25,16.0625,1.375,1.15671267558205,0,4.56818550526684,0.111858360039727,0.131898628088265,0.260116579721377,0,0,0,0.125,0.9375
"00-0036970",2025,17,0,0,0,0,0,0,0,0,0,0,NA,0,5.17647058823529,6.94117647058824,54.5882352941176,0.294117647058824,0,0,51.1176470588235,23.5294117647059,3,1.44611484445116,0,1.34276000076754,0.226821025376082,0.216163073760758,0.491545689696654,0,0,0,0.411764705882353,2.29411764705882
"00-0037004",2025,7,0,0,0,0,0,0,0,0,0,0,NA,0,1.71428571428571,2.42857142857143,12.1428571428571,0.285714285714286,0.142857142857143,0,9.42857142857143,4.42857142857143,0.857142857142857,1.10981976975953,0,1.50224358974359,0.0685139395162067,0.035572495944195,0.127671656435247,0,0,0,0.285714285714286,2.14285714285714
"00-0037005",2025,16,0,0,0,0,0,0,0,0,0,0,NA,0,1.875,2.5,16.9375,0.125,0,0,10.6875,11.125,0.6875,0.551183901701438,0,3.3065936883271,0.090750819531974,0.056029779265441,0.17534707478377,0,0,0,0.1875,1.25
"00-0037015",2025,2,0,0,0,0,0,0,0,0,0,0,NA,0,1,2.5,5.5,0,0,0,27.5,2.5,0.5,-4.40975184738636,0,0.305555555555556,0.110766045548654,0.142006802721089,0.265553830227743,0,0,0,0,0
"00-0037031",2025,2,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0
"00-0037086",2025,9,0,0,0,0,0,0,0,0,0,0,NA,0,1,1.44444444444444,8.44444444444444,0.111111111111111,0,0,9.44444444444444,3.44444444444444,0.444444444444444,0.121728161888313,0,1.35342261904762,0.0547918796000638,0.0389720224784621,0.109468235135019,0.111111111111111,0.111111111111111,0,0.111111111111111,0.555555555555556
"00-0037112",2025,12,0,0,0,0,0,0,0,0,0,0,NA,0,3.33333333333333,4.58333333333333,30.5,0.416666666666667,0.0833333333333333,0.0833333333333333,26.6666666666667,14.3333333333333,2.16666666666667,1.07920076423034,0,1.37989326693872,0.128338851747483,0.0939660154344745,0.258284488425357,0,0,0,0.0833333333333333,0.833333333333333
"00-0037252",2025,9,0,0,0,0,0.111111111111111,-0.777777777777778,0,0,0,0,-1.62947965239926,0,2.88888888888889,3.66666666666667,37.2222222222222,0.111111111111111,0.111111111111111,0.111111111111111,17.2222222222222,22.1111111111111,1.55555555555556,1.94568758793726,0,2.58778867102397,0.154248195627506,0.0921244395778079,0.295859401145725,0,0,0,0,0
"00-0037277",2025,2,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0.5,2
"00-0037282",2025,3,0,0,0,0,0,0,0,0,0,0,NA,0,1,1.33333333333333,9.33333333333333,0,0,0,3.33333333333333,7,0.666666666666667,-0.411051968423027,0,4.61111111111111,0.042188021354688,0.0141560975022579,0.0731913002836126,0,0,0,0,0
"00-0037292",2025,11,0,0,0,0,0,0,0,0,0,0,NA,0,0.363636363636364,0.545454545454545,2.45454545454545,0.0909090909090909,0,0,3.81818181818182,0.818181818181818,0.181818181818182,0.32779319898691,0,0.690993788819874,0.0177987245729181,0.0156990088640262,0.0376873930641955,0,0,0,0.181818181818182,1.81818181818182
