"player_id","season","player_display_name","games","sacks_suffered_pg","sack_yards_lost_pg","sack_fumbles_pg","sack_fumbles_lost_pg","carries_pg","rushing_yards_pg","rushing_tds_pg","rushing_fumbles_pg","rushing_fumbles_lost_pg","rushing_first_downs_pg","rushing_epa_pg","rushing_2pt_conversions_pg","receptions_pg","targets_pg","receiving_yards_pg","receiving_tds_pg","receiving_fumbles_pg","receiving_fumbles_lost_pg","receiving_air_yards_pg","receiving_yards_after_catch_pg","receiving_first_downs_pg","receiving_epa_pg","receiving_2pt_conversions_pg","racr_pg","target_share_pg","air_yards_share_pg","wopr_pg","fumble_recovery_own_pg","fumble_recovery_yards_own_pg","fumble_recovery_tds_pg","penalties_pg","penalty_yards_pg"
"00-0035021",2025,"Ashton Dulin",12,0,0,0,0,0.25,3.66666666666667,0,0,0,0.166666666666667,1.30352250482732,0,0.416666666666667,0.833333333333333,8.83333333333333,0,0,0,13.1666666666667,4.41666666666667,0.333333333333333,1.15189190384699,0,2.1478431372549,0.0267598944514267,0.048155541690064,0.0738487208601848,0,0,0,0.166666666666667,1.75
"00-0035140",2025,"Mecole Hardman",2,0,0,0,0,0,0,0,0,0,0,NA,0,0,0.5,0,0,0,0,23,0,0,-0.508363496046513,0,0,0.0166666666666666,0.0664739884393065,0.0715317919075145,0,0,0,0,0
"00-0035208",2025,"Olamide Zaccheaus",14,0,0,0,0,0.285714285714286,1.78571428571429,0,0,0,0.0714285714285714,0.158524167156429,0,2.78571428571429,4.64285714285714,22.3571428571429,0.142857142857143,0,0,33,9.85714285714286,1.07142857142857,-0.27112804943234,0,0.837123267928323,0.146998156368085,0.115350851378691,0.301242830517212,0,0,0,0.0714285714285714,0.714285714285714
"00-0035298",2025,"Scott Miller",5,0,0,0,0,0,0,0,0,0,0,NA,0,1.8,2.8,12.4,0,0,0,14.8,6.2,0.8,-0.221498948609672,0,1.26946778711485,0.0778697357644726,0.0755963793194958,0.169722069170356,0,0,0,0,0
"00-0035359",2025,"David Sills",12,0,0,0,0,0,0,0,0,0,0,NA,0,1.5,3,15.9166666666667,0.166666666666667,0,0,33.6666666666667,4.66666666666667,0.75,-0.148335941679755,0,0.563359788359788,0.10130789231145,0.141451592713673,0.250977953366747,0,0,0,0.166666666666667,1.25
"00-0035406",2025,"Lil'Jordan Humphrey",7,0,0,0,0,0,0,0,0,0,0,NA,0,1.85714285714286,3.57142857142857,22.2857142857143,0.142857142857143,0,0,39.5714285714286,4.14285714285714,1.28571428571429,1.13366594538763,0,0.655636912522506,0.111214415941413,0.150118010498922,0.271904231261365,0,0,0,0.142857142857143,0.714285714285714
"00-0035500",2025,"Greg Dortch",12,0,0,0,0,0.583333333333333,1.25,0.0833333333333333,0,0,0.0833333333333333,-0.277782572823344,0,2.41666666666667,2.75,17.1666666666667,0.25,0,0,4.83333333333333,16.1666666666667,0.833333333333333,0.425108110963355,0,0.922163265306122,0.0681307205119931,0.0115732443335236,0.110297351801456,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0.416666666666667
"00-0035535",2025,"Darius Slayton",14,0,0,0,0,0,0,0,0,0,0,NA,0,2.64285714285714,4.5,38.4285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,60.2142857142857,14.1428571428571,1.64285714285714,1.28581465535509,0.142857142857143,0.710887281811279,0.154614139382141,0.249708639389512,0.406717256645871,0,0,0,0.285714285714286,2.5
"00-0035544",2025,"Tom Kennedy",6,0,0,0,0,0,0,0,0,0,0,NA,0,0.666666666666667,0.666666666666667,6,0,0,0,5.33333333333333,0.666666666666667,0.333333333333333,4.50274259829894,0,1.125,0.0246913580246913,0.0313725490196078,0.0589978213507625,0,0,0,0,0
"00-0035602",2025,"Alex Bachman",11,0,0,0,0,0,0,0,0,0,0,NA,0,0.181818181818182,0.272727272727273,1.09090909090909,0,0,0,1.27272727272727,0.181818181818182,0.181818181818182,0.355009661191921,0,0.761904761904763,0.00941230486685033,0.00508241542754053,0.0176761480995539,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0.454545454545455
"00-0035639",2025,"Parris Campbell",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0
"00-0035640",2025,"DK Metcalf",15,0,0,0,0,0.133333333333333,0.8,0.0666666666666667,0,0,0.0666666666666667,1.6868094765814,0,3.93333333333333,6.6,56.6666666666667,0.4,0,0,69.6,27.6,2.46666666666667,2.19505595423521,0,1.09805206522229,0.224113546153166,0.371746905051367,0.596393152765706,0,0,0,0.533333333333333,5.66666666666667
"00-0035645",2025,"Gunner Olszewski",16,0,0,0,0,0,0,0,0,0,0,NA,0,0.625,0.8125,9.0625,0.0625,0,0,8.125,4.625,0.4375,2.65247262007802,0,2.1797292143402,0.0255926724137931,0.0396476545748289,0.0661423668230699,0,0,0,0,0
"00-0035659",2025,"Terry McLaurin",10,0,0,0,0,0,0,0,0,0,0,NA,0,3.8,6,58.2,0.3,0,0,83.9,9.3,3.3,3.17498265405018,0,0.814223629130407,0.232345735027223,0.371346368738235,0.608461060657599,0,0,0,0.2,1
"00-0035662",2025,"Marquise Brown",16,0,0,0,0,0,0,0,0,0,0,NA,0,3.0625,4.625,36.6875,0.3125,0.0625,0,52.25,11.875,1.8125,1.39670645899536,0,2.03497080890347,0.1419715999065,0.197389692461994,0.351130184583145,0,0,0,0.0625,0.9375
"00-0035676",2025,"A.J. Brown",15,0,0,0,0,0,0,0,0,0,0,NA,0,5.2,8.06666666666667,66.8666666666667,0.466666666666667,0,0,95,17.8666666666667,3.13333333333333,2.24556485225131,0,0.739920814463609,0.28656218396082,0.355209967562943,0.67849025323529,0,0,0,0.466666666666667,3.4
"00-0035719",2025,"Deebo Samuel Sr.",16,0,0,0,0,1.0625,4.6875,0.0625,0.0625,0,0.25,0.0142600561899599,0,4.5,6.1875,45.4375,0.3125,0.0625,0,32.9375,29.125,2,1.10131812593639,0,2.24546021264035,0.253664198655827,0.134447169915225,0.474609316924399,0.125,0.125,0,0.1875,1.5625
"00-0035876",2025,"Andre Baccellia",4,0,0,0,0,0,0,0,0,0,0,NA,0,0.5,1,2,0,0,0,1.75,1.75,0,-0.904912333120592,0,1.25,0.0215097402597403,0.00464210402999062,0.0355140832106038,0,0,0,0,0
"00-0035891",2025,"Cody White",8,0,0,0,0,0,0,0,0,0,0,NA,0,0.375,0.5,11.25,0.125,0,0,4.875,7.25,0.25,1.61410665279254,0,2.175,0.020018115942029,0.0287904830001191,0.0501805120131269,0,0,0,0,0
"00-0036133",2025,"James Proche",6,0,0,0,0,0,0,0,0,0,0,NA,0,1,2,10.8333333333333,0,0,0,29.1666666666667,0.333333333333333,0.333333333333333,0.27948672581503,0,0.516194968553459,0.0596193345316152,0.107369584727017,0.164587711106335,0,0,0,0.166666666666667,2.5
"00-0036165",2025,"Isaiah Hodgins",6,0,0,0,0,0,0,0,0,0,0,NA,0,1.66666666666667,3.16666666666667,19.1666666666667,0.166666666666667,0,0,34.5,2.83333333333333,1,0.919071546485274,0,0.615461393596987,0.102009146570506,0.130395988380213,0.244290911721908,0,0,0,0,0
"00-0036176",2025,"Mason Kinsey",6,0,0,0,0,0,0,0,0,0,0,NA,0,0.333333333333333,0.666666666666667,8,0,0,0,15.3333333333333,0.5,0.333333333333333,1.69923230542918,0,0.633795582948125,0.0186507936507937,0.0514368505995491,0.0639819858958748,0,0,0,0,0
"00-0036182",2025,"Nick Westbrook-Ikhine",13,0,0,0,0,0,0,0,0,0,0,NA,0,0.846153846153846,1.53846153846154,6.84615384615385,0,0,0,8.46153846153846,2.15384615384615,0.615384615384615,0.129126615615355,0,0.57051282051282,0.0515563539229792,0.0455076011894015,0.10918985171705,0,0,0,0.0769230769230769,0.307692307692308
"00-0036196",2025,"Gabe Davis",6,0,0,0,0,0,0,0,0,0,0,NA,0,2,3,21.5,0.166666666666667,0,0,26.5,5,1.33333333333333,1.72185883195683,0,0.690432098765432,0.106194493241595,0.173607733377573,0.280817153226693,0,0,0,0,0
"00-0036252",2025,"Michael Pittman",17,0,0,0,0,0,0,0,0,0,0,NA,0,4.70588235294118,6.52941176470588,46.1176470588235,0.411764705882353,0,0,53.3529411764706,15.2352941176471,2.76470588235294,1.31286280525955,0.0588235294117647,0.959953962082528,0.206487181391896,0.209882914293282,0.456648812093141,0,0,0,0.117647058823529,1.17647058823529
"00-0036259",2025,"Jauan Jennings",15,0,0,0,0,0,0,0,0,0,0,NA,0,3.66666666666667,6,42.8666666666667,0.6,0.0666666666666667,0.0666666666666667,60.3333333333333,12.0666666666667,2.4,-0.151413009717465,0.0666666666666667,0.732574781969483,0.199232205326228,0.255766642260059,0.477884957571383,0,0,0,0.266666666666667,2.33333333333333
"00-0036309",2025,"Darnell Mooney",15,0,0,0,0,0,0,0,0,0,0,NA,0,2.13333333333333,4.8,29.5333333333333,0.0666666666666667,0.133333333333333,0,67.9333333333333,4.86666666666667,1.66666666666667,0.244527834097974,0,0.559958248037632,0.162153417696059,0.279785262627423,0.439079810383286,0,0,0,0,0
"00-0036322",2025,"Justin Jefferson",17,0,0,0,0,0.117647058823529,0.411764705882353,0,0,0,0,-0.0283596658846363,0,4.94117647058824,8.29411764705882,61.6470588235294,0.117647058823529,0,0,84.5882352941177,26.5294117647059,2.76470588235294,-0.813451896235513,0,0.816002774173459,0.306695937647503,0.401469294507678,0.741072412626629,0,0,0,0.0588235294117647,0.294117647058824
"00-0036331",2025,"Devin Duvernay",17,0,0,0,0,0,0,0,0,0,0,NA,0,0.117647058823529,0.294117647058824,1.52941176470588,0,0,0,4.41176470588235,0,0.0588235294117647,-0.102926733904921,0,0.347222222222222,0.00865115276879982,0.0144280360310651,0.0230763543749453,0,0,0,0,0
"00-0036358",2025,"CeeDee Lamb",13,0,0,0,0,0.0769230769230769,0.153846153846154,0,0,0,0,-0.247850599349476,0,5.76923076923077,9,82.8461538461538,0.230769230769231,0,0,107.923076923077,24.8461538461538,3.30769230769231,2.2300630295856,0,0.879224048846928,0.251031091464629,0.334997753303924,0.61104506450969,0,0,0,0.230769230769231,1.53846153846154
"00-0036407",2025,"Jerry Jeudy",17,0,0,0,0,0.0588235294117647,0.294117647058824,0,0,0,0.0588235294117647,2.73338731657714,0,2.94117647058824,6.23529411764706,35.4117647058824,0.117647058823529,0.0588235294117647,0.0588235294117647,75.7647058823529,9.76470588235294,1.82352941176471,-1.90032079400133,0,0.456415911578483,0.205305917335509,0.353502739942653,0.55541079396312,0,0,0,0.117647058823529,1.17647058823529
"00-0036410",2025,"Tee Higgins",15,0,0,0,0,0,0,0,0,0,0,NA,0,3.93333333333333,6.53333333333333,56.4,0.733333333333333,0,0,87.6,11.0666666666667,2.73333333333333,2.39912443932654,0.0666666666666667,0.675279539643273,0.182648265788703,0.329932540284376,0.504925176882119,0.0666666666666667,0.0666666666666667,0,0,0
"00-0036415",2025,"Van Jefferson",14,0,0,0,0,0,0,0,0,0,0,NA,0,2.07142857142857,3.71428571428571,25,0.0714285714285714,0,0,44.5,5.92857142857143,1.21428571428571,0.638460467229843,0,1.4578243912304,0.120399188765199,0.200029553809604,0.320619470814522,0,0,0,0.0714285714285714,0.357142857142857
"00-0036427",2025,"Tyler Johnson",9,0,0,0,0,0,0,0,0,0,0,NA,0,1.33333333333333,2,21.8888888888889,0.111111111111111,0,0,23.3333333333333,7.11111111111111,0.888888888888889,1.1754530555811,0,0.866862127041517,0.0784536827112729,0.107971080850339,0.193260280662146,0,0,0,0.111111111111111,0.555555555555556
"00-0036463",2025,"Chris Blair",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0
